"","ENT","Entidad","MUN","Municipio","Alf","Asi","EBC","Der","Pis","San","Agu","Dre","Ele","Lav","Ref","Ing"
"192",27,"Tabasco",10,"Jalpa de Méndez",0.948168986441177,0.974091931854709,0.670781083517744,0.843625751860536,0.96867525298988,0.955151793928243,0.91214351425943,0.970607175712972,0.993468261269549,0.737994480220791,0.867663293468261,11695.4013454018
"193",27,"Tabasco",12,"Macuspana",0.939447666810196,0.979300827966881,0.648900620119625,0.929857649348226,0.944526982240406,0.958766656762131,0.842997874334301,0.968252154236475,0.992983017531028,0.704761034033508,0.870951521108089,9575.81522239053
"194",27,"Tabasco",13,"Nacajuca",0.95166313818093,0.983975728570208,0.752791345045936,0.849673255085821,0.974878160424352,0.970704650098279,0.97258946121328,0.982390479011282,0.997684374915857,0.819650502167533,0.914806537601982,11424.6624998295
"195",27,"Tabasco",14,"Paraíso",0.958028020399789,0.96205568533367,0.680521920361646,0.857309192524888,0.985647819572589,0.98083747338538,0.934902610204243,0.992350760980995,0.997161107168204,0.811016481350051,0.908603422443025,11514.8398593567
"196",27,"Tabasco",16,"Teapa",0.902857007035558,0.9316832679344,0.540330649387775,0.907468692414727,0.971413585103593,0.9598085496984,0.900013113034356,0.969315499606609,0.989640702858641,0.618804091266719,0.807959611854183,8379.13796296296
"197",27,"Tabasco",17,"Tenosique",0.913918588938147,0.969768096892311,0.58526570621603,0.873189077031383,0.959188515838178,0.95610392691897,0.904140467433859,0.963518804128604,0.981077233361015,0.677957053031202,0.820500652509194,8259.53021382254
"198",28,"Tamaulipas",3,"Altamira",0.970821616006018,0.966045175737513,0.677349774414466,0.844409998969758,0.98363254767549,0.908016125866312,0.977351311359072,0.933699738785124,0.985172658503073,0.758670672968035,0.898216793247671,8800.82604837327
"199",28,"Tamaulipas",9,"Ciudad Madero",0.985611599644304,0.976200750157666,0.77267494398574,0.849452788271548,0.994447911166579,0.979567673082769,0.986335781372502,0.991775868413895,0.996447943167091,0.830845293524696,0.949391190259044,13800.0886775562
"200",28,"Tamaulipas",22,"Matamoros",0.975364646059146,0.967053121838978,0.675507057989386,0.843987779997674,0.986111875412723,0.927003081664099,0.967718192824125,0.940643572529166,0.98484619194365,0.675242130750605,0.925991910631741,14151.4848390109
"201",28,"Tamaulipas",27,"Nuevo Laredo",0.976899719824215,0.953833121558662,0.680283241878724,0.781637620808774,0.98903238367188,0.977119123332375,0.989134364888794,0.985537209237644,0.995661162771293,0.830664824824082,0.961831211814988,12189.2356240943
"202",28,"Tamaulipas",32,"Reynosa",0.978029128117368,0.956457488487181,0.697483266218939,0.836337111280855,0.989162379604631,0.948169555793374,0.985864918161027,0.966965629261032,0.986913369657922,0.772056866270826,0.930487122516718,15073.6814245912
"203",28,"Tamaulipas",33,"Río Bravo",0.964035579597805,0.945499360964031,0.601316703609356,0.742346850133778,0.980478363058205,0.878169500898659,0.975362919950228,0.901036914143509,0.983879441448915,0.761399142817641,0.918705931148901,10956.2865037804
"204",28,"Tamaulipas",38,"Tampico",0.981805404971289,0.977871032278527,0.755969620904937,0.845247844717732,0.997634554264576,0.994008232167978,0.992841139998958,0.99533163132392,0.998134736622727,0.830511123847236,0.950450685145626,18615.6734928956
"205",28,"Tamaulipas",41,"Victoria",0.981533858488581,0.9836050055849,0.769969676220288,0.925364411223929,0.982540204828693,0.95696746596471,0.986468144613992,0.969800106938675,0.991300950108995,0.836414675276601,0.947774852959322,25467.362514478
"206",29,"Tlaxcala",5,"Apizaco",0.978771220136224,0.987192118226601,0.773071655195132,0.81143212607133,0.99545752552215,0.990587243607755,0.994567762480097,0.99503605881802,0.99709656270488,0.66114076987918,0.847710030907558,10282.5777630333
"207",29,"Tlaxcala",8,"Cuapiaxtla",0.938803352173066,0.960833074292819,0.529549444119368,0.912823112012164,0.982566058294743,0.915826750204304,0.99645873059112,0.961863252519749,0.996186325251975,0.439662217379461,0.551893217107055,9057.02623732915
"208",29,"Tlaxcala",10,"Chiautempan",0.977040018758793,0.981165097091424,0.728332974580749,0.800602727809364,0.991219008264463,0.979051882460973,0.995982552800735,0.986685032139578,0.996786042240588,0.494892102846648,0.735996326905418,11368.4378770338
"209",29,"Tlaxcala",13,"Huamantla",0.946521124548453,0.96344262295082,0.592813523042055,0.850782003787924,0.976124268865663,0.90967494486528,0.988349793844089,0.950378751558155,0.989260715313069,0.438632658931825,0.577332438392943,7640.4298564193
"210",29,"Tlaxcala",17,"Mazatecochco de José María Morelos",0.941522762951334,0.953524004085802,0.550392670157068,0.616121471517375,0.915969899665552,0.951923076923077,0.996655518394649,0.97742474916388,0.992892976588629,0.289715719063545,0.466973244147157,6615.70267118734
"211",29,"Tlaxcala",18,"Contla de Juan Cuamatzi",0.959997127262281,0.98072772124576,0.694192573402418,0.810928088155528,0.964711171049674,0.945380984490897,0.993818835693414,0.96774556080018,0.994380759721286,0.343785120251742,0.596988087210609,5874.78510043918
"212",29,"Tlaxcala",25,"San Pablo del Monte",0.920577754189097,0.955951513545738,0.520142000151872,0.806683574948843,0.958217097514103,0.952637778191061,0.962804537846383,0.966710061372513,0.991693013452359,0.451180955923377,0.603992312937822,9578.65734857665
"213",29,"Tlaxcala",26,"Santa Cruz Tlaxcala",0.971822166562304,0.977476255088195,0.690526022045486,0.871082968014288,0.983536703466977,0.939957389114856,0.99535153980244,0.957389114855704,0.994383110594615,0.547356188262638,0.743366259926399,11265.2880661106
"214",29,"Tlaxcala",28,"Teolocholco",0.946638905413444,0.976221640488656,0.663344473621389,0.801890669954788,0.972988077496274,0.956594634873323,0.990871833084948,0.971311475409836,0.992548435171386,0.423248882265276,0.627608047690015,13536.4196678836
"215",29,"Tlaxcala",31,"Tetla de la Solidaridad",0.965619805791269,0.9814875491481,0.698531667762437,0.863493458638991,0.987289631634695,0.929504531010945,0.977521478168765,0.960456631752383,0.98929033776627,0.583617747440273,0.775214781687654,9466.24156990692
"216",29,"Tlaxcala",32,"Tetlatlahuca",0.979600121790318,0.972407654650645,0.662519122896481,0.843876723438767,0.982976040353089,0.930643127364439,0.987074401008827,0.950504413619168,0.992749054224464,0.632723833543506,0.712484237074401,8094.04494854146
"217",29,"Tlaxcala",33,"Tlaxcala",0.986565922639678,0.979524862666762,0.829086207615632,0.820187371224971,0.993790456119223,0.980242360379347,0.991005569772693,0.99574740328165,0.996349540870089,0.701377389733554,0.87279843444227,13887.8326300929
"218",29,"Tlaxcala",36,"Totolac",0.984665801026402,0.978663672094329,0.808550185873606,0.819596341220919,0.99084990322013,0.974309343656519,0.992257610417033,0.989266232623614,0.996480732007742,0.619919056836178,0.841456976948795,13025.913782675
"219",29,"Tlaxcala",41,"Papalotla de Xicohténcatl",0.969104255714551,0.967924528301887,0.675362183817021,0.763664890899803,0.960243350311262,0.964063384267119,0.984861346915676,0.972127900396152,0.995472552348613,0.456140350877193,0.744765138653084,5480.18689167247
"220",29,"Tlaxcala",42,"Xicohtzinco",0.981609649990113,0.987012987012987,0.729319579448522,0.820942156705656,0.980882352941177,0.973235294117647,0.994117647058824,0.978529411764706,0.995882352941176,0.57,0.794117647058823,8930.607472661
"221",29,"Tlaxcala",43,"Yauhquemehcan",0.975117490618966,0.979872574572835,0.77296189186221,0.850909506268026,0.989513545004369,0.973104184872318,0.992426449169822,0.985629672783765,0.995339353335275,0.631906010292261,0.840372851733178,9427.41154939376
"222",29,"Tlaxcala",44,"Zacatelco",0.974581703955382,0.976854514088557,0.71407440753722,0.808527032233209,0.985121378230227,0.968089271730619,0.990700861393892,0.977290524667189,0.995399373531715,0.534553641346907,0.764780736100235,7440.51871021336
"223",29,"Tlaxcala",48,"La Magdalena Tlaltelulco",0.973144876325088,0.982005821645938,0.65901768172888,0.871213463241807,0.969284121872678,0.935843448105029,0.988357691354967,0.966559326232351,0.99380728263562,0.405746841714144,0.666088679712658,7007.6989359468
"224",29,"Tlaxcala",53,"San Juan Huactzinco",0.97053949548886,0.977326035965598,0.704004428861414,0.748025738520035,0.973619631901841,0.932515337423313,0.977914110429448,0.962576687116564,0.984662576687117,0.595705521472393,0.686503067484663,9446.34030807809
"225",30,"Veracruz de Ignacio de la Llave",23,"Atzalan",0.822349651945681,0.914174252275683,0.328547369622927,0.806969578613896,0.908369723435226,0.777510917030568,0.913755458515284,0.914992721979621,0.962518195050946,0.340320232896652,0.63981077147016,3555.17596254065
"226",30,"Veracruz de Ignacio de la Llave",28,"Boca del Río",0.97246798297097,0.967955356115522,0.720952865259171,0.729757069851784,0.99278896641852,0.995822734591958,0.993489066766236,0.998389769200252,0.99915987958274,0.839140276773004,0.95078294555553,15147.3083295129
"227",30,"Veracruz de Ignacio de la Llave",39,"Coatzacoalcos",0.958850744623074,0.964845999677486,0.686648055212162,0.831379311517675,0.99130250990753,0.992771466314399,0.973379128137384,0.99602642007926,0.995339498018494,0.804639365918098,0.916639365918098,19749.5707291213
"228",30,"Veracruz de Ignacio de la Llave",44,"Córdoba",0.954882672968072,0.97344075480946,0.674127927568243,0.729777133719768,0.95752676850307,0.96734323619458,0.93249963552719,0.991139261011129,0.989875755268657,0.608637195665203,0.838190271005783,6565.55889520177
"229",30,"Veracruz de Ignacio de la Llave",87,"Xalapa",0.966843483370294,0.974829881103716,0.725161444500568,0.735680122441171,0.982368608082012,0.98195941046828,0.99053820254564,0.995369605949877,0.996353116003934,0.714372886709692,0.888088042097102,19769.5233744876
"230",30,"Veracruz de Ignacio de la Llave",108,"Minatitlán",0.950444042257671,0.975720658888126,0.633971170867403,0.837450903242284,0.939099850192145,0.970364098221846,0.751709763564124,0.977138018628281,0.980503267548145,0.739312620769014,0.879676067652359,20613.3943084112
"231",30,"Veracruz de Ignacio de la Llave",118,"Orizaba",0.975092985515427,0.983825432302082,0.729745820005449,0.802359182082419,0.992889031464699,0.987301841901248,0.997594033202342,0.98625925628893,0.996792044269789,0.730157457160425,0.886037372684257,13131.5379454797
"232",30,"Veracruz de Ignacio de la Llave",131,"Poza Rica de Hidalgo",0.966059769695944,0.976959196301824,0.705633582206443,0.752611879576892,0.948107126645483,0.97744893327281,0.89817521561507,0.98494779845665,0.993100317748525,0.808733545165683,0.928588288697231,11890.6195176192
"233",30,"Veracruz de Ignacio de la Llave",193,"Veracruz",0.973981123935538,0.965897203431202,0.711236566916538,0.748780492117179,0.979904108770844,0.994923086112061,0.984948443532229,0.993028066917526,0.997317651913752,0.827824746018559,0.947406430033611,11112.5625774308
"234",31,"Yucatán",41,"Kanasín",0.945864865679742,0.969695272238405,0.611582347259116,0.834065488264271,0.992102625776709,0.934175185407897,0.979514932852275,0.940108238123872,0.989897775105231,0.777831228703147,0.879294447785127,9469.7361407391
"235",31,"Yucatán",50,"Mérida",0.972346342124772,0.987290113817473,0.74358192299464,0.82923102466679,0.995775462738261,0.973468508171451,0.987699141502584,0.973810198685268,0.995367763829729,0.818667174025308,0.94641671487868,17561.8091055041
"236",31,"Yucatán",59,"Progreso",0.964934709158981,0.967088055797733,0.609243601200706,0.883153031118369,0.992563429571304,0.985189351331084,0.978315210598675,0.987626546681665,0.992000999875016,0.825896762904637,0.909011373578303,9164.66851012793
"237",31,"Yucatán",96,"Tizimín",0.875870260392873,0.949312955692653,0.450650848574724,0.89983281856564,0.943831296807253,0.836716594402838,0.955557745368546,0.831543161214032,0.965608986992511,0.57016160819866,0.647516752069373,6222.09018481286
"238",31,"Yucatán",101,"Umán",0.938533927686974,0.973831562107188,0.616331901581548,0.872975718582555,0.993349331504971,0.858347617415153,0.983064792595132,0.841206719232088,0.988138498457319,0.737744257799109,0.832841960918752,11905.4925605698
"239",32,"Zacatecas",5,"Calera",0.962929536034229,0.94587541132418,0.620018100760902,0.863676275055819,0.994592738820702,0.980345034760965,0.996051841043687,0.988155523131062,0.996738477383916,0.856922152604927,0.89254141275427,25228.1711323698
"240",32,"Zacatecas",7,"Concepción del Oro",0.952462526766595,0.978533094812165,0.61960025789813,0.906123139377537,0.989672977624785,0.928858290304073,0.93516924842226,0.977051061388411,0.993115318416523,0.849110728628801,0.911072862880092,7750.07029788682
"241",32,"Zacatecas",10,"Fresnillo",0.964054792488286,0.966123362096517,0.622446011104165,0.856811831583004,0.986897396022897,0.92323726962909,0.967954868808523,0.935446514244119,0.993796115541144,0.817655427985309,0.913608840948946,7819.52567931785
"242",32,"Zacatecas",17,"Guadalupe",0.979910122236789,0.973951715374841,0.77975223549773,0.889554378606382,0.994293274357253,0.981240867264326,0.98161604991904,0.986690888985427,0.99711701749536,0.865724102523597,0.926306228032068,14681.3555546857
"243",32,"Zacatecas",38,"Pinos",0.912457642411726,0.979762977337307,0.577189704020737,0.903814035407367,0.986483632523759,0.681784582893347,0.858289334741288,0.762513199577614,0.979197465681098,0.62428722280887,0.733579725448786,4956.68639080091
"244",32,"Zacatecas",42,"Sombrerete",0.960421620632888,0.965770171149144,0.574749535752768,0.836557693328849,0.981915209012748,0.875718944559739,0.974681292617848,0.893447969166914,0.993418321968574,0.752564482656389,0.915446190335013,7763.70095928626
"245",32,"Zacatecas",56,"Zacatecas",0.9875684421247,0.978253873385132,0.761817498785952,0.857025201778949,0.997513736605256,0.986623902936277,0.983167996817583,0.99047761119813,0.997638049774993,0.881952214017553,0.945103304244052,16894.7432709861
